Feature ID	Taxon	Confidence
K07552	bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein	1
K07559	kptA; putative RNA 2'-phosphotransferase [EC:2.7.1.-]	1
K07560	dtd, DTD1; D-tyrosyl-tRNA(Tyr) deacylase [EC:3.1.-.-]	1
K07566	tsaC, rimN, SUA5; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	1
K07568	queA; S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]	1
K07570	GSP13; general stress protein 13	1
K07571	K07571; S1 RNA binding domain protein	1
K07574	yhbY; RNA-binding protein	1
K07576	K07576; metallo-beta-lactamase family protein	1
K07584	ysxB; uncharacterized protein	1
K07586	ygaC; uncharacterized protein	1
K07588	argK; LAO/AO transport system kinase [EC:2.7.-.-]	1
K07590	RP-L7A, rplGB; large subunit ribosomal protein L7A	1
K07592	tdcA; LysR family transcriptional regulator, tdc operon transcriptional activator	1
K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	1
K07637	phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3]	1
K07639	rstB; two-component system, OmpR family, sensor histidine kinase RstB [EC:2.7.13.3]	1
K07640	cpxA; two-component system, OmpR family, sensor histidine kinase CpxA [EC:2.7.13.3]	1
K07641	creC; two-component system, OmpR family, sensor histidine kinase CreC [EC:2.7.13.3]	1
K07642	baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]	1
K07645	qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]	1
K07648	arcB; two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]	1
K07649	tctE; two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]	1
K07652	vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]	1
K07653	mprB; two-component system, OmpR family, sensor histidine kinase MprB [EC:2.7.13.3]	1
K07654	mtrB; two-component system, OmpR family, sensor histidine kinase MtrB [EC:2.7.13.3]	1
K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB	1
K07658	phoB1, phoP; two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP	1
K07659	ompR; two-component system, OmpR family, phosphate regulon response regulator OmpR	1
K07660	phoP; two-component system, OmpR family, response regulator PhoP	1
K07661	rstA; two-component system, OmpR family, response regulator RstA	1
K07662	cpxR; two-component system, OmpR family, response regulator CpxR	1
K07665	cusR, copR, silR; two-component system, OmpR family, copper resistance phosphate regulon response regulator CusR	1
K07666	qseB; two-component system, OmpR family, response regulator QseB	1
K07667	kdpE; two-component system, OmpR family, KDP operon response regulator KdpE	1
K07668	vicR; two-component system, OmpR family, response regulator VicR	1
K07669	mprA; two-component system, OmpR family, response regulator MprA	1
K07670	mtrA; two-component system, OmpR family, response regulator MtrA	1
K07673	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX [EC:2.7.13.3]	1
K07674	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]	1
K07675	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	1
K07678	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	1
K07684	narL; two-component system, NarL family, nitrate/nitrite response regulator NarL	1
K07685	narP; two-component system, NarL family, nitrate/nitrite response regulator NarP	1
K07686	uhpA; two-component system, NarL family, uhpT operon response regulator UhpA	1
K07693	desR; two-component system, NarL family, response regulator DesR	1
K07696	nreC; two-component system, NarL family, response regulator NreC	1
K07704	lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]	1
K07705	lytT, lytR; two-component system, LytTR family, response regulator LytT	1
K07706	agrC, blpH, fsrC; two-component system, LytTR family, sensor histidine kinase AgrC [EC:2.7.13.3]	1
K07707	agrA, blpR, fsrA; two-component system, LytTR family, response regulator AgrA	1
K07708	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]	1
K07709	zraS, hydH; two-component system, NtrC family, sensor histidine kinase HydH [EC:2.7.13.3]	1
K07712	glnG, ntrC; two-component system, NtrC family, nitrogen regulation response regulator GlnG	1
K07713	zraR, hydG; two-component system, NtrC family, response regulator HydG	1
K07715	glrR, qseF; two-component system, NtrC family, response regulator GlrR	1
K07718	yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]	1
K07720	yesN; two-component system, response regulator YesN	1
K07721	K07721; ArsR family transcriptional regulator	1
K07722	nikR; CopG family transcriptional regulator, nickel-responsive regulator	1
K07724	ner, nlp, sfsB; Ner family transcriptional regulator	1
K07726	K07726; putative transcriptional regulator	1
K07727	K07727; putative transcriptional regulator	1
K07729	K07729; putative transcriptional regulator	1
K07733	alpA; prophage regulatory protein	1
K07734	paiB; transcriptional regulator	1
K07735	algH; putative transcriptional regulator	1
K07736	carD; CarD family transcriptional regulator	1
K07738	nrdR; transcriptional repressor NrdR	1
K07739	ELP3, KAT9; elongator complex protein 3 [EC:2.3.1.48]	1
K07740	rsd; regulator of sigma D	1
K07741	antB; anti-repressor protein	1
K07742	ylxR; uncharacterized protein	1
K07749	frc; formyl-CoA transferase [EC:2.8.3.16]	1
K07751	pepB; PepB aminopeptidase [EC:3.4.11.23]	1
K07753	PECR; peroxisomal trans-2-enoyl-CoA reductase [EC:1.3.1.38]	1
K07757	ybiV; sugar-phosphatase [EC:3.1.3.23]	1
K07768	senX3; two-component system, OmpR family, sensor histidine kinase SenX3 [EC:2.7.13.3]	1
K07773	arcA; two-component system, OmpR family, aerobic respiration control protein ArcA	1
K07776	regX3; two-component system, OmpR family, response regulator RegX3	1
K07777	degS; two-component system, NarL family, sensor histidine kinase DegS [EC:2.7.13.3]	1
K07778	desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]	1
K07782	sdiA; LuxR family transcriptional regulator, quorum-sensing system regulator SdiA	1
K07783	uhpC; MFS transporter, OPA family, sugar phosphate sensor protein UhpC	1
K07784	uhpT; MFS transporter, OPA family, hexose phosphate transport protein UhpT	1
K07787	cusA, silA; Cu(I)/Ag(I) efflux system membrane protein CusA/SilA	1
K07789	mdtC; multidrug efflux pump	1
K07791	dcuA; anaerobic C4-dicarboxylate transporter DcuA	1
K07792	dcuB; anaerobic C4-dicarboxylate transporter DcuB	1
K07793	tctA; putative tricarboxylic transport membrane protein	1
K07796	cusC, silC; outer membrane protein, Cu(I)/Ag(I) efflux system	1
K07798	cusB, silB; membrane fusion protein, Cu(I)/Ag(I) efflux system	1
K07799	mdtA; membrane fusion protein, multidrug efflux system	1
K07803	zraP; zinc resistance-associated protein	1
K07806	arnB, pmrH; UDP-4-amino-4-deoxy-L-arabinose-oxoglutarate aminotransferase [EC:2.6.1.87]	1
K07812	torZ; trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]	1
K07816	E2.7.6.5X; putative GTP pyrophosphokinase [EC:2.7.6.5]	1
K07821	torY; trimethylamine-N-oxide reductase (cytochrome c), cytochrome c-type subunit TorY	1
K07862	sstT; serine/threonine transporter	1
K07964	HPSE; heparanase [EC:3.2.1.166]	1
K07979	ytrA; GntR family transcriptional regulator	1
K08071	NQO2; ribosyldihydronicotinamide dehydrogenase (quinone) [EC:1.10.5.1]	1
K08074	ADPGK; ADP-dependent glucokinase [EC:2.7.1.147]	1
K08077	NUDT14; UDP-sugar diphosphatase [EC:3.6.1.45]	1
K08082	algZ; two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3]	1
K08083	algR; two-component system, LytTR family, response regulator AlgR	1
K08092	dlgD; 3-dehydro-L-gulonate 2-dehydrogenase [EC:1.1.1.130]	1
K08093	hxlA; 3-hexulose-6-phosphate synthase [EC:4.1.2.43]	1
K08094	hxlB; 6-phospho-3-hexuloisomerase [EC:5.3.1.27]	1
K08137	galP; MFS transporter, SP family, galactose:H+ symporter	1
K08138	xylE; MFS transporter, SP family, xylose:H+ symportor	1
K08151	tetA; MFS transporter, DHA1 family, tetracycline resistance protein	1
K08152	lmrP; MFS transporter, DHA1 family, multidrug resistance protein B	1
K08153	blt; MFS transporter, DHA1 family, multidrug resistance protein	1
K08154	emrD; MFS transporter, DHA1 family, 2-module integral membrane pump EmrD	1
K08156	araJ; MFS transporter, DHA1 family, arabinose polymer utilization protein	1
K08159	sotB; MFS transporter, DHA1 family, L-arabinose/isopropyl-beta-D-thiogalactopyranoside export protein	1
K08161	mdtG; MFS transporter, DHA1 family, multidrug resistance protein	1
K08162	mdtH; MFS transporter, DHA1 family, multidrug resistance protein	1
K08163	mdtL; MFS transporter, DHA1 family, multidrug resistance protein	1
K08166	mmr; MFS transporter, DHA2 family, methylenomycin A resistance protein	1
K08167	smvA, qacA, lfrA; MFS transporter, DHA2 family, multidrug resistance protein	1
K08168	tetB; MFS transporter, DHA2 family, metal-tetracycline-proton antiporter	1
K08169	yebQ; MFS transporter, DHA2 family, multidrug resistance protein	1
K08172	shiA; MFS transporter, MHS family, shikimate and dehydroshikimate transport protein	1
K08177	oxlT; MFS transporter, OFA family, oxalate/formate antiporter	1
K08191	exuT; MFS transporter, ACS family, hexuronate transporter	1
K08194	dgoT; MFS transporter, ACS family, D-galactonate transporter	1
K08195	pcaK; MFS transporter, AAHS family, 4-hydroxybenzoate transporter	1
K08217	mef; MFS transporter, DHA3 family, macrolide efflux protein	1
K08218	ampG; MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG	1
K08219	UMF2; MFS transporter, UMF2 family, putative MFS family transporter protein	1
K08223	fsr; MFS transporter, FSR family, fosmidomycin resistance protein	1
K08224	ynfM; MFS transporter, YNFM family, putative membrane transport protein	1
K08225	entS; MFS transporter, ENTS family, enterobactin (siderophore) exporter	1
K08227	lplT; MFS transporter, LPLT family, lysophospholipid transporter	1
K08234	yaeR; glyoxylase I family protein	1
K08256	pimA; phosphatidyl-myo-inositol alpha-mannosyltransferase [EC:2.4.1.345]	1
K08276	eco; ecotin	1
K08281	pncA; nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]	1
K08289	purT; phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2]	1
K08296	sixA; phosphohistidine phosphatase [EC:3.1.3.-]	1
K08300	rne; ribonuclease E [EC:3.1.26.12]	1
K08301	rng, cafA; ribonuclease G [EC:3.1.26.-]	1
K08302	gatY-kbaY; tagatose 1,6-diphosphate aldolase GatY/KbaY [EC:4.1.2.40]	1
K08303	K08303; putative protease [EC:3.4.-.-]	1
K08304	mltA; membrane-bound lytic murein transglycosylase A [EC:4.2.2.-]	1
K08305	mltB; membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]	1
K08306	mltC; membrane-bound lytic murein transglycosylase C [EC:4.2.2.-]	1
K08307	mltD, dniR; membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]	1
K08308	mltE, emtA; membrane-bound lytic murein transglycosylase E [EC:4.2.2.-]	1
K08309	slt; soluble lytic murein transglycosylase [EC:4.2.2.-]	1
K08310	nudB, ntpA; dihydroneopterin triphosphate diphosphatase [EC:3.6.1.67]	1
K08311	nudH; putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-]	1
K08312	nudE; ADP-ribose diphosphatase [EC:3.6.1.-]	1
K08313	fsaA, mipB; fructose-6-phosphate aldolase 1 [EC:4.1.2.-]	1
K08315	hycI; hydrogenase 3 maturation protease [EC:3.4.23.51]	1
K08316	rsmD; 16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	1
K08317	ybdH; uncharacterized oxidoreductase [EC:1.1.-.-]	1
K08319	ltnD; L-threonate 2-dehydrogenase [EC:1.1.1.411]	1
K08320	nudG; (d)CTP diphosphatase [EC:3.6.1.65]	1
K08322	rspB; L-gulonate 5-dehydrogenase [EC:1.1.1.380]	1
K08324	sad; succinate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.24]	1
K08325	yqhD; NADP-dependent alcohol dehydrogenase [EC:1.1.-.-]	1
K08348	fdnG; formate dehydrogenase-N, alpha subunit [EC:1.17.5.3]	1
K08349	fdnH; formate dehydrogenase-N, beta subunit	1
K08350	fdnI; formate dehydrogenase-N, gamma subunit	1
K08351	bisC; biotin/methionine sulfoxide reductase [EC:1.-.-.-]	1
K08352	phsA, psrA; thiosulfate reductase / polysulfide reductase chain A [EC:1.8.5.5]	1
K08358	ttrB; tetrathionate reductase subunit B	1
K08363	merT; mercuric ion transport protein	1
K08364	merP; periplasmic mercuric ion binding protein	1
K08365	merR; MerR family transcriptional regulator, mercuric resistance operon regulatory protein	1
K08369	ydjE; MFS transporter, putative metabolite:H+ symporter	1
K08372	pepD; putative serine protease PepD [EC:3.4.21.-]	1
K08384	spoVD; stage V sporulation protein D (sporulation-specific penicillin-binding protein)	1
K08476	pgtA; two-component system, NtrC family, phosphoglycerate transport system response regulator PgtA	1
K08479	sasA; two-component system, OmpR family, clock-associated histidine kinase SasA [EC:2.7.13.3]	1
K08480	kaiA; circadian clock protein KaiA	1
K08483	PTS-EI.PTSI, ptsI; phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]	1
K08485	PTS-HPR.PTSO, ptsO, npr; phosphocarrier protein NPr	1
K08586	tpr; thiol protease [EC:3.4.22.-]	1
K08591	plsY; glycerol-3-phosphate acyltransferase PlsY [EC:2.3.1.15]	1
K08599	yopT; YopT peptidase [EC:3.4.22.-]	1
K08600	srtB; sortase B [EC:3.4.22.70]	1
K08602	pepF, pepB; oligoendopeptidase F [EC:3.4.24.-]	1
K08641	vanX; zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]	1
K08643	zmpB; zinc metalloprotease ZmpB [EC:3.4.24.-]	1
K08659	pepDA, pepDB; dipeptidase [EC:3.4.-.-]	1
K08676	tri; tricorn protease [EC:3.4.21.-]	1
K08678	UXS1, uxs; UDP-glucuronate decarboxylase [EC:4.1.1.35]	1
K08679	E5.1.3.6; UDP-glucuronate 4-epimerase [EC:5.1.3.6]	1
K08680	menH; 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase [EC:4.2.99.20]	1
K08681	pdxT, pdx2; 5'-phosphate synthase pdxT subunit [EC:4.3.3.6]	1
K08682	acpH; acyl carrier protein phosphodiesterase [EC:3.1.4.14]	1
K08696	ccmK; carbon dioxide concentrating mechanism protein CcmK	1
K08697	ccmL; carbon dioxide concentrating mechanism protein CcmL	1
K08699	ccmN; carbon dioxide concentrating mechanism protein CcmN	1
K08700	ccmO; carbon dioxide concentrating mechanism protein CcmO	1
K08710	atzC; N-isopropylammelide isopropylaminohydrolase [EC:3.5.4.42]	1
K08714	VGSC; voltage-gated sodium channel	1
K08716	SLC14A; solute carrier family 14 (urea transporter)	1
K08722	yfbR; 5'-deoxynucleotidase [EC:3.1.3.89]	1
K08724	pbpB; penicillin-binding protein 2B	1
K08728	E2.4.2.6; nucleoside deoxyribosyltransferase [EC:2.4.2.6]	1
K08884	K08884; serine/threonine protein kinase, bacterial [EC:2.7.11.1]	1
K08904	psb28-2; photosystem II Psb28-2 protein	1
K08963	mtnA; methylthioribose-1-phosphate isomerase [EC:5.3.1.23]	1
K08964	mtnB; methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109]	1
K08967	mtnD, mtnZ, ADI1; 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53 1.13.11.54]	1
K08969	mtnE, mtnV; aminotransferase [EC:2.6.1.-]	1
K08972	K08972; putative membrane protein	1
K08973	K08973; putative membrane protein	1
K08974	K08974; putative membrane protein	1
K08976	K08976; putative membrane protein	1
K08978	TC.BAT1; bacterial/archaeal transporter family protein	1
K08981	K08981; putative membrane protein	1
K08982	K08982; putative membrane protein	1
K08984	yjdF; putative membrane protein	1
K08986	ycgQ; putative membrane protein	1
K08987	K08987; putative membrane protein	1
K08989	K08989; putative membrane protein	1
K08990	ycjF; putative membrane protein	1
K08992	lapA; lipopolysaccharide assembly protein A	1
K08994	yneE, BEST; ion channel-forming bestrophin family protein	1
K08996	yagU; putative membrane protein	1
K08997	ydiU; uncharacterized protein	1
K08998	K08998; uncharacterized protein	1
K08999	K08999; uncharacterized protein	1
K09001	anmK; anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]	1
K09002	csm3; CRISPR-associated protein Csm3	1
K09005	K09005; uncharacterized protein	1
K09007	folE2; GTP cyclohydrolase IB [EC:3.5.4.16]	1
K09009	K09009; uncharacterized protein	1
K09010	K09010; uncharacterized protein	1
K09011	cimA; (R)-citramalate synthase [EC:2.3.1.182]	1
K09013	sufC; Fe-S cluster assembly ATP-binding protein	1
K09014	sufB; Fe-S cluster assembly protein SufB	1
K09015	sufD; Fe-S cluster assembly protein SufD	1
K09018	rutA; pyrimidine oxygenase [EC:1.14.99.46]	1
K09019	rutE; 3-hydroxypropanoate dehydrogenase [EC:1.1.1.-]	1
K09020	rutB; ureidoacrylate peracid hydrolase [EC:3.5.1.110]	1
K09021	rutC; aminoacrylate peracid reductase	1
K09022	ridA, tdcF, RIDA; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	1
K09023	rutD; aminoacrylate hydrolase [EC:3.5.1.-]	1
K09024	rutF; flavin reductase [EC:1.5.1.-]	1
K09117	K09117; uncharacterized protein	1
K09118	K09118; uncharacterized protein	1
K09121	larC; pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase [EC:4.99.1.12]	1
K09125	K09125; uncharacterized protein	1
K09129	K09129; uncharacterized protein	1
K09131	K09131; uncharacterized protein	1
K09134	flA; adenosyl-fluoride synthase [EC:2.5.1.63]	1
K09136	ycaO; ribosomal protein S12 methylthiotransferase accessory factor	1
K09137	K09137; uncharacterized protein	1
K09138	K09138; uncharacterized protein	1
K09153	K09153; uncharacterized protein	1
K09155	K09155; uncharacterized protein	1
K09157	K09157; uncharacterized protein	1
K09158	K09158; uncharacterized protein	1
K09159	cptB; antitoxin CptB	1
K09160	K09160; uncharacterized protein	1
K09162	cld; chlorite dismutase [EC:1.13.11.49]	1
K09163	K09163; uncharacterized protein	1
K09164	K09164; uncharacterized protein	1
K09167	K09167; uncharacterized protein	1
K09181	yfiQ; acetyltransferase	1
K09251	patA; putrescine aminotransferase [EC:2.6.1.82]	1
K09252	FAEB; feruloyl esterase [EC:3.1.1.73]	1
K09384	K09384; uncharacterized protein	1
K09457	queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]	1
K09458	fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	1
K09470	puuA; gamma-glutamylputrescine synthase [EC:6.3.1.11]	1
K09471	puuB, ordL; gamma-glutamylputrescine oxidase [EC:1.4.3.-]	1
K09474	phoN; acid phosphatase (class A) [EC:3.1.3.2]	1
K09476	ompF; outer membrane pore protein F	1
K09477	citT; citrate:succinate antiporter	1
K09490	HSPA5, BIP; heat shock 70kDa protein 5	1
K09516	RETSAT; all-trans-retinol 13,14-reductase [EC:1.3.99.23]	1
K09523	DNAJC3; DnaJ homolog subfamily C member 3	1
K09680	coaW; type II pantothenate kinase [EC:2.7.1.33]	1
K09685	purR; purine operon repressor	1
K09688	ABC-2.CPSE.P; capsular polysaccharide transport system permease protein	1
K09689	ABC-2.CPSE.A; capsular polysaccharide transport system ATP-binding protein [EC:3.6.3.38]	1
K09690	ABC-2.LPSE.P; lipopolysaccharide transport system permease protein	1
K09691	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein	1
K09693	tagH; teichoic acid transport system ATP-binding protein [EC:3.6.3.40]	1
K09694	nodJ; lipooligosaccharide transport system permease protein	1
K09695	nodI; lipooligosaccharide transport system ATP-binding protein	1
K09696	natB; sodium transport system permease protein	1
K09697	natA; sodium transport system ATP-binding protein [EC:3.6.3.7]	1
K09698	gltX; nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]	1
K09702	K09702; uncharacterized protein	1
K09703	K09703; uncharacterized protein	1
K09704	K09704; uncharacterized protein	1
K09705	K09705; uncharacterized protein	1
